task_id,formula,n_atoms,converged,volume_A3,energy_eV,delta_h_f_eV_per_atom,lld_rmsd_A,lld_mean_abs_disp_A,lld_local_strain_mean,C11_GPa,C12_GPa,C44_GPa,elastic_B_GPa,elastic_G_GPa,elastic_E_GPa,elastic_nu,eos_n_fits_ok,eos_n_fits,eos_B_GPa__anton-schmidt,eos_B_GPa__birch,eos_B_GPa__birchmurnaghan,eos_B_GPa__murnaghan,eos_B_GPa__p3,eos_B_GPa__pouriertarantola,eos_B_GPa__sj,eos_B_GPa__taylor,eos_B_GPa__vinet,eos_V0_A3__anton-schmidt,eos_V0_A3__birch,eos_V0_A3__birchmurnaghan,eos_V0_A3__murnaghan,eos_V0_A3__p3,eos_V0_A3__pouriertarantola,eos_V0_A3__sj,eos_V0_A3__taylor,eos_V0_A3__vinet,has_cell_opt,has_elastic,has_eos,has_post
tile_03__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.9540502308814,-2244.4126268126824,-1.4250751652415161,0.10938176974262202,0.1000157076377916,0.04460468259531408,523.4469810175043,150.60471157150846,111.64791650296611,274.88546805350705,137.27047335776763,353.04442864310244,0.28594452982967344,9,9,285.8194267978661,285.7790538404158,285.77905403092467,285.3183117463662,288.83466479389045,286.3241410796214,285.93901133039594,288.83466830179776,285.98601979393754,2399.135302566274,2399.1361240487554,2399.1361243586794,2399.1467015582525,2399.11544085104,2399.1273202787756,2399.13293012574,2399.1154362089133,2399.131925375144,True,True,True,True
tile_03__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.8204511609893,-2244.0223348152776,-1.4232682578461233,0.10916834750917691,0.09973797054031411,0.044480818300689555,540.8397829552683,138.62386935153333,107.737847534394,272.6958405527783,138.69753125276836,355.7749546488237,0.2825569115590244,9,9,285.54270128728484,285.5023942811677,285.5023940695455,285.0409999239237,288.5593798418509,286.0487462085797,285.6630900300059,288.55938513521875,285.7093634878502,2398.9709290661854,2398.971747010777,2398.9717464885143,2398.9823108427263,2398.951336092376,2398.9629628003267,2398.968548285294,2398.9513274634664,2398.967563178604,True,True,True,True
tile_03__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.273807114643,-2244.654239857226,-1.4261937441514387,0.11162260230021324,0.10259093476412164,0.04575317408023949,530.4889098565454,137.60107166775333,109.13541543369803,268.5636843973507,138.39555509819053,354.3236168112657,0.2801119824978336,9,9,285.4441274298231,285.40379014532306,285.40379016511224,284.9440047134881,288.4530340229208,285.94740349600886,285.5631651299434,288.4530369774934,285.61042705749963,2399.3852797764625,2399.3860927504547,2399.3860923117904,2399.396541488468,2399.3661903474363,2399.377438856267,2399.3829477861664,2399.366187848552,2399.3819464155085,True,True,True,True
tile_03__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.793942444336,-2244.017533747506,-1.4232460306805148,0.10626201021361494,0.09626705181078263,0.04293286916448424,531.0028893955566,140.22906818821508,106.14388918670771,270.48700859066224,135.85625331828527,349.1186863425388,0.28488265286037406,9,9,285.18357617245164,285.1433374834273,285.14333736473344,284.6811476182999,288.2001650779179,285.6909158776602,285.30479806625476,288.2001683465354,285.3503140702038,2400.76616187544,2400.76695108866,2400.7669510014184,2400.7772652056015,2400.7484057727897,2400.7584871829426,2400.7638413667933,2400.7484008322394,2400.7628902967913,True,True,True,True
tile_03__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.022984844733,-2244.4295597608607,-1.425153558520119,0.10327829457528681,0.09469333278099575,0.04223102702912624,546.5483812455012,140.32318340211415,110.5322210052672,275.7315826832432,141.3713784816092,362.21066977636235,0.2810608259842416,9,9,285.4488548581453,285.4085425567471,285.40854269654244,284.9479824730565,288.46164259297404,285.9535635277723,285.5686151084135,288.46164196335326,285.61531707057475,2400.183964378956,2400.1847822660147,2400.184782929107,2400.1953248545774,2400.1643606072853,2400.176032565145,2400.1816066234196,2400.1643638169485,2400.1805972526417,True,True,True,True
tile_03__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.0000742917896,-2243.849446671299,-1.4224678497721488,0.10460966409212615,0.09615419850072292,0.042882539209380864,529.3973469314806,141.67276425827484,103.55598015608501,270.91429181601006,133.47444080762477,343.9391743011505,0.28840837324378166,9,9,285.62429572076957,285.5839713057236,285.58397132144984,285.1223124587454,288.64144890542593,286.13052524078427,285.74474198464833,288.6414610264291,285.79103299586393,2398.0740875318966,2398.074894156341,2398.0748944359507,2398.085325800677,2398.055337599598,2398.0662708097702,2398.0717452397407,2398.055322451384,2398.070769235383,True,True,True,True
tile_04__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.489914747114,-2244.020022456225,-1.4232575524801376,0.10452069371660484,0.09494250409717467,0.042342151648773654,530.520921287755,138.1698128064306,116.25651604942558,268.9535156335387,143.55659621961377,365.6188903222331,0.27343117610181794,9,9,285.57259570870235,285.5322651113892,285.53226546785953,285.0713669058437,288.58692906474965,286.0776937374441,285.692491682165,288.58693903767426,285.73916137906934,2399.613653640259,2399.61446607859,2399.614466911955,2399.6249728553316,2399.5943620173875,2399.605748974705,2399.6112929792403,2399.594350359995,2399.610305755614,True,True,True,True
tile_04__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.5257512520307,-2244.478959616191,-1.425382261554054,0.11047959807243488,0.1014344684769167,0.04523741697676762,535.9940192715136,142.22540832003992,111.6101210317334,273.4816119705311,140.35899395967274,359.5639656746249,0.2808725523422214,9,9,285.593312117097,285.55296429912966,285.55296441230433,285.0927522039128,288.60514000235196,286.0972799103525,285.7126293134741,288.6051418376661,285.75973698620913,2398.6876376651003,2398.688456044121,2398.6884560170206,2398.6989776507394,2398.6680637500053,2398.6797225052715,2398.685290236378,2398.6680627171004,2398.6842760818417,True,True,True,True
tile_04__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.006335783463,-2244.209556836839,-1.4241350264644623,0.10495009251409163,0.09611582522064373,0.04286542561774111,545.5966102685743,140.4105490452637,113.98425089633282,275.4725694530339,143.79100170590874,367.4408265346153,0.2776906140696153,9,9,285.581799753031,285.54148404486943,285.54148392723687,285.0800643886333,288.5985328801782,286.08780998313273,285.7021538493632,288.59854379430567,285.7484762290863,2399.144195227489,2399.1450099493195,2399.1450103934435,2399.1555444385212,2399.124775522943,2399.136266200348,2399.141827493899,2399.124756088118,2399.1408385367886,True,True,True,True
tile_04__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.9539373935136,-2243.829894566449,-1.4223773307682137,0.09790504344364108,0.08870215607995927,0.03955910137430844,540.5791052500525,139.39609221038475,111.16413400083191,273.12376322360734,141.1125654222569,361.1416811610685,0.27962269015664726,9,9,285.46403306543607,285.42371731359276,285.42371790145467,284.962082330491,288.4785619038725,285.97000370220263,285.5844301469493,288.4785772538585,285.6307239845921,2399.8686455700426,2399.8694286006744,2399.8694305063336,2399.8796125726044,2399.8515691692296,2399.861108797542,2399.866370988213,2399.8515431859505,2399.865417053705,True,True,True,True
tile_04__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.563917699018,-2244.1285660452345,-1.4237600690959233,0.10050812041682272,0.09196243408453031,0.04101310963962042,546.5172973946342,139.33165065653725,112.31067611389456,275.0601995692362,142.8390254304339,365.28595986404474,0.2786630221092761,9,9,285.64950183546557,285.6091681676697,285.6091681314739,285.14761642736585,288.66639609170227,286.15553723451956,285.7698322583478,288.66638300393083,285.8162241742359,2398.6322407065622,2398.6330443624793,2398.633044037366,2398.64350105098,2398.6133660005344,2398.6243745457714,2398.629871340884,2398.613387768023,2398.628917036494,True,True,True,True
tile_04__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.056057316157,-2244.8498690218153,-1.427099434728241,0.10232384569347534,0.0938937376034571,0.04187442615171188,542.0109492468674,141.00089145385704,113.50540317483271,274.67091071819385,142.82399939096072,365.17683942538395,0.27841553584339634,9,9,285.6677294259544,285.6273736241965,285.62737346300236,285.1669214592792,288.68083891341433,286.1720346383448,285.7871800341568,288.68086116258496,285.83422334169626,2399.213486825577,2399.214304385302,2399.214304219663,2399.2248349691267,2399.1939055545986,2399.2055548888566,2399.2111290049884,2399.193895712276,2399.2101238928412,True,True,True,True
tile_04__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.1770076670173,-2243.9508265813247,-1.4229372012074517,0.10078416844337142,0.09307419313576172,0.04150892835423906,529.8620014499636,139.5776977300519,112.9068730832339,269.67246563668914,140.79927901207844,359.7822687706828,0.27764243998656735,9,9,285.35511191326304,285.31476930282264,285.3147692364049,284.8565416736491,288.3584207878009,285.856066162201,285.4730175210499,288.35837790361,285.5210621099616,2400.40311006482,2400.4039417414087,2400.4039420387517,2400.4145428292495,2400.382759216643,2400.3950926566445,2400.4007467056003,2400.3828254848117,2400.3997166803692,True,True,True,True
tile_04__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.8744276003727,-2244.059964774527,-1.4234424706204258,0.1050664177244803,0.09622193000963288,0.042912745889191306,532.1580949242938,132.08926517912911,110.5144416544572,265.44554176085063,140.4667407312595,358.21437348482334,0.275086086642239,9,9,285.60780426493693,285.5674494499533,285.5674497055199,285.1071200450222,288.6195884588025,286.11183837142755,285.7271464502277,288.6195884276721,285.77425785947446,2398.978893862844,2398.979703352813,2398.979703826162,2398.9901525549844,2398.959830427287,2398.9710488491587,2398.976554557244,2398.959829322462,2398.9755607885177,True,True,True,True
tile_04__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.5449470960402,-2243.98351428873,-1.4230885331861796,0.10659573717402539,0.09800751295314306,0.04370907440922053,537.253961671952,135.37337493224453,112.75930517301714,269.333570512147,142.39930931094514,363.1904694497604,0.27525362028509776,9,9,285.8536408806468,285.81325704844534,285.8132573071649,285.35228483785016,288.86907945939913,286.35853204406874,285.97329760429795,288.8690799782732,286.0202898335931,2398.645681671213,2398.6464902873367,2398.6464906568917,2398.6569496541674,2398.626602895172,2398.637812603866,2398.643328719548,2398.626597700931,2398.642347235235,True,True,True,True
tile_05__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.318940565568,-2243.7344244230208,-1.4219353393634524,0.10616384273968707,0.09640457885706677,0.042994203032860105,532.9813068156008,139.4725723894117,111.78822636636154,270.6421505314747,140.45232274975064,359.21723299722134,0.27878708576878675,9,9,285.26090911835655,285.2206069243858,285.2206067250773,284.76066019373,288.2695981243239,285.7645974913895,285.38024316106623,288.2696151111683,285.42719660822195,2399.4135536316726,2399.414362814193,2399.414362193635,2399.4247893249603,2399.394655209209,2399.405740868131,2399.411225633709,2399.3946306170965,2399.4102277664124,True,True,True,True
tile_05__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.9608919071675,-2243.9150471454805,-1.4227715556711367,0.10767447004772367,0.09828609902614899,0.04383331732721203,537.0958272666417,135.55706170559182,110.96253008457217,269.4033168926084,141.01416281070033,360.19644239101586,0.2771640635648397,9,9,285.3011652872698,285.2608663721949,285.2608662179571,284.80160196267997,288.3097463504443,285.8041706074293,285.4201304386795,288.3097288858553,285.46732046098157,2400.274960944886,2400.2758019880052,2400.275801428543,2400.286576956236,2400.2537053710807,2400.2667583004563,2400.27254128953,2400.2537390053485,2400.2715079256923,True,True,True,True
tile_05__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.085193399814,-2244.1594362112573,-1.423902986531214,0.10928111789952803,0.09892932027930061,0.04412017906636296,536.8478260118449,140.50681186226777,111.51421937701666,272.6204832454601,140.66558204878075,360.06795754575995,0.2798722768619184,9,9,285.374850599163,285.3345300806257,285.3345300318958,284.87445924477254,288.38446149705203,285.8786289687498,285.49417676302454,288.38445210332316,285.5411917036081,2400.1773619825303,2400.1781705883454,2400.178170184901,2400.1885904282444,2400.158469614213,2400.1695610679076,2400.1750394115406,2400.158482450321,2400.1740376064113,True,True,True,True
tile_05__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.3877579020264,-2243.7634890541867,-1.422069897841073,0.1055318734520297,0.09685691637822286,0.043195935061094995,533.3162452092242,140.98569743853614,112.72747276001319,271.76254669543215,140.97068577492024,360.56676721723557,0.27887143782832874,9,9,285.3217676825604,285.28141879709506,285.2814187454006,284.822958498652,288.32418038101076,285.82281284938375,285.43974124272324,288.32417754012243,285.4877564348674,2399.477355318386,2399.4781648857524,2399.4781648885305,2399.488525731214,2399.458609437319,2399.46962027545,2399.4750679737126,2399.458616407469,2399.474044753816,True,True,True,True
tile_05__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.6767977345753,-2243.6232156862657,-1.4214204841006968,0.10164916276822063,0.092726802400565,0.04135400015499941,532.6345212200318,151.8931322482345,110.34439780065712,278.80692857216695,137.50202353371645,354.26693820905876,0.28822445337391744,9,9,285.20127039189407,285.16101078698244,285.1610106636348,284.70090430872517,288.21299976988126,285.7058106226283,285.32106076669487,288.2130108448954,285.367577192885,2399.9885342984376,2399.98937412931,2399.98937332573,2400.000160575574,2399.967369176529,2399.980332103956,2399.9861115949607,2399.9673498200955,2399.985079865369,True,True,True,True
tile_05__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.0384830836256,-2243.784954940112,-1.4221692769425793,0.09957635867291438,0.09086025944694004,0.04052156535087367,539.244262659374,137.58567447616738,104.11063614548735,271.47187053723627,135.87490221270235,349.3415118169408,0.28552626764754513,9,9,285.4256367152446,285.38533454989073,285.3853345655036,284.92421781916215,288.43980187845955,285.931147118366,285.5458154057068,288.4398233551701,285.59221016167555,2400.1235418659835,2400.1243493291313,2400.1243494272217,2400.1347863573237,2400.1047454711425,2400.115729978383,2400.1212086366195,2400.104707546811,2400.120216795335,True,True,True,True
tile_05__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.39759329636,-2244.2417230457,-1.4242839440980788,0.10094455268209705,0.0919789253354149,0.041020464354481506,547.5612792492634,134.91287052891494,114.66043982005964,272.4623401023644,145.38301729696337,370.28839703201453,0.2734926125369004,9,9,285.39809009659734,285.3577875911108,285.35778803991394,284.89736711785383,288.41047069275675,285.9026882785001,285.5178184675274,288.41048711080003,285.56451030428667,2399.593496776724,2399.5943196546045,2399.5943205067338,2399.604908335727,2399.573581209489,2399.5855108778437,2399.59112890069,2399.5735536065185,2399.590111190666,True,True,True,True
tile_05__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.8642972467383,-2244.1940489578633,-1.4240632307284642,0.10168000241464448,0.09193427932504965,0.041000553270827515,538.9957462787518,141.40009400160335,114.16102684881513,273.9319780939862,142.8042130006604,364.9882968799506,0.27793252457566736,9,9,285.46883417506916,285.4285078142395,285.4285076508442,284.9683418565617,288.480039217248,285.9728541076472,285.5882350532587,288.480046768298,285.63521964544805,2400.0244360532706,2400.025255363851,2400.0252544570963,2400.0357950791577,2400.004826827984,2400.016497088586,2400.0220773149877,2400.004809522976,2400.021070879817,True,True,True,True
tile_05__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.8977223035517,-2244.1995548058003,-1.4240887207652086,0.10589814939943336,0.09646853432698572,0.04302272568698461,534.8343806577722,137.59224102225429,116.16048864583549,270.0062875674269,144.21846372690703,367.2661068684626,0.27329780590341035,9,9,285.5660070533624,285.5256915153404,285.52569108968464,285.0639268120794,288.5830242813979,286.0724036499206,285.6865625492869,288.5830504998499,285.73275305527096,2399.9318944215183,2399.9326948887588,2399.9326938641148,2399.943102333719,2399.913448082695,2399.924091207839,2399.929540999676,2399.9134043666904,2399.928589437769,True,True,True,True
tile_06__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.133570006357,-2243.8627118998447,-1.4225292628672666,0.10238839470817702,0.09469075159794108,0.04222987588143561,545.4591700480686,137.6565629590994,111.88302089617686,273.5907653220891,142.6094227387947,364.4968377179032,0.2779549580868873,9,9,285.75189937849956,285.7115413999365,285.71154130251983,285.2503605236751,288.76809667557944,286.2572997990813,285.87185777415357,288.76809599457613,285.9185695120114,2398.244061948483,2398.244870941038,2398.2448709597465,2398.255384646853,2398.2247636889756,2398.2361263853077,2398.2416782224172,2398.2247647859313,2398.2407156352233,True,True,True,True
tile_06__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.021845171223,-2244.0843928987506,-1.4235555637881276,0.09950131592205638,0.09092674684143276,0.0405512171845504,542.7011620420677,140.8674637327516,112.38043723154418,274.81202983585695,142.11143363290063,363.6503901161903,0.27945507556965654,9,9,285.7517382499439,285.7114169013876,285.7114169025647,285.2488298466812,288.7734363044532,286.2594530061295,285.87287392989225,288.7734362170486,285.9187006693111,2399.0999544080687,2399.100758104886,2399.1007582120724,2399.111237368873,2399.081062851286,2399.0920838880784,2399.0975850371465,2399.0810637390514,2399.096622785856,True,True,True,True
tile_06__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.2604647298062,-2244.016366879434,-1.423240628513513,0.10271633234638863,0.09252620220559156,0.04126453712727428,532.3266470813523,142.7660281834854,109.91849253969329,272.6195678161077,138.49013368471918,355.30558550785105,0.28278302596170796,9,9,285.52971528730257,285.4893616110849,285.4893615191223,285.02886360967295,288.54025083524675,286.03378304138585,285.6491155971639,288.5402586696405,285.69618292683714,2399.226610978768,2399.227400144281,2399.2273993138733,2399.2376260645256,2399.208999119601,2399.219008462305,2399.2243282501504,2399.2089841060515,2399.2233568912156,True,True,True,True
tile_06__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.4258050668673,-2244.3672909930237,-1.424865277187541,0.10702770826616509,0.09970831919501816,0.044467594489383436,527.7628375191503,148.33859719993825,113.59204218560136,274.8133439730089,139.67429351240452,358.31770972837,0.28269025286513344,9,9,285.4926079170652,285.4522626399218,285.4522623475047,284.99163437600333,288.5031694859189,285.9968620454166,285.6121232909589,288.50316986760527,285.65909458846636,2399.3616925319143,2399.362481699458,2399.362480769609,2399.372658327175,2399.3444309533215,2399.3541583227166,2399.359431833328,2399.3444278191173,2399.35846006896,True,True,True,True
tile_06__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.8878619395464,-2244.2993965986116,-1.4245509512874843,0.10105890760592152,0.09258378064441579,0.041290215773646395,534.9160339762853,139.3516972572188,104.55798639240874,271.20647616357434,135.34959976101962,348.1348517987525,0.28605792855478623,9,9,285.8539362796858,285.813628000759,285.813628057938,285.35029558456193,288.8801479447285,286.3630092243234,285.975708223467,288.88012861567194,286.02107900865326,2399.041202706188,2399.0420145527078,2399.04201455636,2399.052640636579,2399.0214192501303,2399.0331601448897,2399.038779742966,2399.021451030745,2399.0378201824997,True,True,True,True
tile_06__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.5780546308165,-2244.1153968892613,-1.4236991007812332,0.11118396037848179,0.10309318757260738,0.045977167167267824,551.9440747427584,139.9696868085246,114.85346820959468,277.29448278660254,145.4282294167756,371.36362859590673,0.276793474297325,9,9,285.6753960666611,285.6350177015281,285.6350176021626,285.17550446708674,288.68483522550434,286.1781351798508,285.7940463082767,288.6848270408989,285.84169611549123,2398.7490602542657,2398.749879856096,2398.749880225633,2398.760436256257,2398.7292060738355,2398.741070478228,2398.746681467658,2398.7292227864464,2398.7456886560817,True,True,True,True
tile_06__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2397.421331681563,-2244.0109881670346,-1.4232157270672197,0.10592295961620739,0.09696044830293464,0.04324210789483601,527.5185901240939,141.06980560221075,113.06491184921735,269.8860671095051,140.3442525069953,358.8334154069993,0.27840438420915586,9,9,285.601310912437,285.56096334831665,285.56096379105384,285.10058759081414,288.61374937845443,286.1055262129835,285.7207455131371,288.61375080925336,285.76777394211,2397.562551022132,2397.5633662701484,2397.563366253373,2397.573879871591,2397.543073451707,2397.5546249427694,2397.5601879241117,2397.5430742958365,2397.559197415175,True,True,True,True
tile_06__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.2562045652057,-2244.600192974558,-1.425943527102051,0.10933653025583286,0.10068049944897049,0.0449011643023374,525.9531022025703,138.4560064659884,115.98325697060721,267.621705044849,142.62748199250504,363.33641352416277,0.2737251210228049,9,9,285.56412929582694,285.523743053957,285.52374321633215,285.0654974392464,288.56748896254066,286.06474736022994,285.68176998795934,288.5674475255533,285.7301327029763,2399.422006122998,2399.4228283861275,2399.422828789108,2399.4333069378863,2399.4023674360674,2399.414127289624,2399.41968508204,2399.4024305503026,2399.41865331335,True,True,True,True
tile_06__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.7522454474147,-2244.2791002765116,-1.4244569868333166,0.10322534187834392,0.09539386436223057,0.04254344784348606,536.2188275948238,128.6979890059517,112.34918126394557,264.53826853557575,142.91639072832157,363.32125642922585,0.2710972288681895,9,9,285.45236101029064,285.41206351253606,285.4120634716199,284.95033416252215,288.4685302215011,285.95875291790855,285.57297363878894,288.46853894854286,285.61906933220666,2399.773418325224,2399.7742161330902,2399.7742155579826,2399.78457380595,2399.7552132353885,2399.765689759598,2399.7710961082776,2399.7551994374016,2399.7701260910494,True,True,True,True
tile_07__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.718989165198,-2244.3579367318293,-1.4248219704227516,0.10357992244648709,0.09581352051532302,0.042730604740637154,547.2851194665647,134.0898659575948,116.33134712159519,271.8216171272514,146.7028964858411,373.0047778422162,0.2712931604530944,9,9,285.6731351393273,285.632772797567,285.6327728555921,285.17294547063335,288.6845676378936,286.1765611792694,285.7921350545815,288.6846095896751,285.8395008394894,2399.9536279939575,2399.9544582595245,2399.9544582918647,2399.9651191213798,2399.933236693601,2399.9455419210535,2399.951230918406,2399.933167408786,2399.9502195522577,True,True,True,True
tile_07__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.246511605029,-2244.1265779789323,-1.4237508650852657,0.10344453872712801,0.094881547519951,0.0423149664311376,548.0800400810743,136.31992827168742,108.36089571191916,273.5732988748164,140.52981084999772,359.9552049898424,0.28070764065163556,9,9,285.47828506160687,285.4379413137245,285.43794123319856,284.9776175014476,288.48819458883963,285.9821739498564,285.5976195477541,288.4882181894029,285.64470561202154,2400.240125301315,2400.240922409382,2400.240921771018,2400.251196697003,2400.2222732506543,2400.2324808385347,2400.2378369539324,2400.222236039509,2400.2368580478937,True,True,True,True
tile_07__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.159285233533,-2244.34619962039,-1.4247676319438654,0.10755999932380879,0.09884216397407407,0.04408130937856464,542.2030185487182,134.73872430258754,111.7589692855536,270.5601557179644,142.4677901648896,363.5860200605662,0.27602884708100844,9,9,285.35793017564873,285.3176086729159,285.3176089409998,284.85766422283183,288.366883287952,285.8615057499101,285.4771587391405,288.3669119559153,285.5242424875216,2399.241609107538,2399.2424156548727,2399.2424161525187,2399.2528369049255,2399.22280034058,2399.2337927011567,2399.2392737329965,2399.222752507118,2399.2382882316556,True,True,True,True
tile_07__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.8005007551096,-2243.754080990118,-1.4220263419889019,0.10566684645882236,0.09634528723192448,0.0429677603451814,535.8856800250196,141.75441364203638,109.93117690687068,273.13150243636414,139.16829446784482,356.8897182338064,0.28222351074463553,9,9,285.29138527058063,285.25103423837464,285.251033521551,284.7932045202668,288.291631436937,285.79150453944123,285.4088988853706,288.29165081928016,285.4572361913699,2399.931384868156,2399.9322020607797,2399.932200661442,2399.942656468606,2399.9120669188374,2399.923513214796,2399.9290512999087,2399.912029484521,2399.928044927556,True,True,True,True
tile_07__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2397.8516103688357,-2243.771092387729,-1.4221050984593226,0.10893742112513383,0.09987735855458091,0.04454298211756198,537.822748992618,141.22417489949828,111.87089406827018,273.42369959720486,140.96741227316707,360.88283863398533,0.2800222151154532,9,9,285.837198491318,285.7968308840823,285.7968308588693,285.33520764154434,288.8550602169888,286.34316485487903,285.9574036965113,288.8550692951143,286.0039807309192,2397.9187659727468,2397.9195680079624,2397.9195676336067,2397.9300134766754,2397.8999251353416,2397.910900592977,2397.916396124005,2397.899914817495,2397.9154423473756,True,True,True,True
tile_07__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2397.2110718954327,-2243.6082961324855,-1.4213514120924557,0.10662132885457105,0.09610900407024227,0.042862383543093255,542.4969119496244,135.0102470325918,114.54320316209812,270.83913533826933,144.54206405911333,368.1368189385324,0.27345911840575193,9,9,285.7432983576453,285.70295567367174,285.702955448134,285.2414134697189,288.7610700089046,286.24933959798295,285.8635934466483,288.7610654823952,285.9100392240766,2397.346498635054,2397.347312857156,2397.347312848899,2397.3578180425093,2397.3271570163934,2397.3386043574274,2397.344146428618,2397.3271648646846,2397.343148947292,True,True,True,True
tile_07__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.037021805071,-2243.683065724458,-1.4216975676108472,0.10602067143800402,0.09708639090796373,0.04329827537147772,532.7424710057788,140.9393966128519,111.52959294118607,271.5404214104942,140.01028269984374,358.4273551350346,0.280003683384587,9,9,285.39905504914907,285.35874177188117,285.3587417041703,284.89773049533625,288.41152494150157,285.90417962289894,285.51905239667394,288.4115294589275,285.5655985811371,2399.0227490605303,2399.0235404256573,2399.0235400477604,2399.033814761365,2399.004940652573,2399.015104178447,2399.0204526022603,2399.0049316253494,2399.0194808625197,True,True,True,True
tile_07__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.717213190605,-2243.5910143666833,-1.421271403917446,0.10574575314135258,0.09744085778457189,0.043456359365433135,545.7130071942028,141.71305615685714,115.25480609719764,276.379706502639,144.55564353949572,369.28432878426054,0.2773085842316632,9,9,285.525361505558,285.48505029375883,285.48504998457776,285.0239501116262,288.54077850391803,286.03093109920036,285.6455175330216,288.5407775533248,285.6919585912923,2399.8718349866554,2399.8726536119907,2399.8726536084714,2399.883222981575,2399.8521886639724,2399.8638623628767,2399.869453988609,2399.852194033442,2399.8684671850747,True,True,True,True
tile_07__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.3668505199303,-2243.767149139309,-1.422086842679601,0.10740656996018079,0.09820802891555745,0.04379849987118075,534.5378317413976,144.1297960757141,107.8054045925624,274.2658079642752,137.04470538051132,352.4330526018981,0.28583242826985034,9,9,285.63260495021984,285.5923048186789,285.5923048897994,285.12978182169826,288.653451657035,286.1402967352727,285.7537925548763,288.653431988673,285.79952194807504,2398.4476834469165,2398.4484886205473,2398.4484889586633,2398.4589269429807,2398.4289083031367,2398.43987841962,2398.44534864865,2398.4289452424196,2398.4443595177145,True,True,True,True
tile_08__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.238311480765,-2243.8085034151445,-1.4222782976603217,0.10433217959806675,0.09441494918817266,0.042106874412593386,525.4768967645384,139.87880353188746,112.86418943294255,268.41150127610445,140.07053229046272,357.9467619244969,0.27773756575089836,9,9,285.4098953522902,285.3696236743227,285.3696231144706,284.9082603766303,288.4268611933202,285.91620531313316,285.530483909727,288.42687471330413,285.5765171712975,2399.4749450555883,2399.4757744463577,2399.4757733581478,2399.4864628764003,2399.4545651376893,2399.466859623972,2399.472544106091,2399.45454143961,2399.471531487697,True,True,True,True
